region,edu,sex,agest,lf_rate,lf_rate_goal
HR,e3,m,20,0.546885998,0.714002535
HR,e4,m,20,0.546885998,0.714002535
HR,e5,m,20,0.631735812,0.807033397
HR,e6,m,20,0.359971055,0.588001503
HR,e1,f,25,0.352306662,0.593883189
HR,e2,f,25,0.352306662,0.593883189
HR,e3,f,25,0.352306662,0.593883189
HR,e4,f,25,0.352306662,0.593883189
HR,e5,f,25,0.733805983,0.848603955
HR,e6,f,25,0.879214738,0.859228037
HR,e1,m,25,0.605054062,0.75950542
HR,e2,m,25,0.605054062,0.75950542
HR,e3,m,25,0.605054062,0.75950542
HR,e4,m,25,0.605054062,0.75950542
HR,e5,m,25,0.8817458,0.931559481
HR,e6,m,25,0.856782588,0.859743896
HR,e1,f,30,0.443869591,0.753691107
HR,e2,f,30,0.443869591,0.753691107
HR,e3,f,30,0.443869591,0.753691107
HR,e4,f,30,0.443869591,0.753691107
HR,e5,f,30,0.821727778,0.91503786
HR,e6,f,30,0.936277925,0.928284899
HR,e1,m,30,0.736259885,0.834653117
HR,e2,m,30,0.736259885,0.834653117
HR,e3,m,30,0.736259885,0.834653117
HR,e4,m,30,0.736259885,0.834653117
HR,e5,m,30,0.940214776,0.950109994
HR,e6,m,30,0.970577859,0.956820986
HR,e1,f,35,0.601739423,0.719896242
HR,e2,f,35,0.601739423,0.719896242
HR,e3,f,35,0.601739423,0.719896242
HR,e4,f,35,0.601739423,0.719896242
HR,e5,f,35,0.841279717,0.912983183
HR,e6,f,35,0.958769052,0.937351353
HR,e1,m,35,0.807833815,0.915884988
HR,e2,m,35,0.807833815,0.915884988
HR,e3,m,35,0.807833815,0.915884988
HR,e4,m,35,0.807833815,0.915884988
HR,e5,m,35,0.943169795,0.957969657
HR,e6,m,35,0.980319324,0.970538919
HR,e1,f,40,0.606380941,0.740746033
HR,e2,f,40,0.606380941,0.740746033
HR,e3,f,40,0.606380941,0.740746033
HR,e4,f,40,0.606380941,0.740746033
HR,e5,f,40,0.843638164,0.894912017
HR,e6,f,40,0.960054534,0.957699838
HR,e1,m,40,0.758137269,0.864867597
HR,e2,m,40,0.758137269,0.864867597
HR,e3,m,40,0.758137269,0.864867597
HR,e4,m,40,0.758137269,0.864867597
HR,e5,m,40,0.886734062,0.962069906
HR,e6,m,40,0.965422413,0.982638661
HR,e1,f,45,0.604197258,0.766627337
HR,e2,f,45,0.604197258,0.766627337
HR,e3,f,45,0.604197258,0.766627337
HR,e4,f,45,0.604197258,0.766627337
HR,e5,f,45,0.791750824,0.900206478
HR,e6,f,45,0.956054552,0.95567956
HR,e1,m,45,0.586768899,0.858912678
HR,e2,m,45,0.586768899,0.858912678
HR,e3,m,45,0.586768899,0.858912678
HR,e4,m,45,0.586768899,0.858912678
HR,e5,m,45,0.813876734,0.95550404
HR,e6,m,45,0.91214526,0.969299384
HR,e1,f,50,0.531356003,0.727647977
HR,e2,f,50,0.531356003,0.727647977
HR,e3,f,50,0.531356003,0.727647977
HR,e4,f,50,0.531356003,0.727647977
HR,e5,f,50,0.72681025,0.898176216
HR,e6,f,50,0.925511256,0.943335721
HR,e1,m,50,0.649638605,0.877024819
HR,e2,m,50,0.649638605,0.877024819
HR,e3,m,50,0.649638605,0.877024819
HR,e4,m,50,0.649638605,0.877024819
HR,e5,m,50,0.760810944,0.931208125
HR,e6,m,50,0.896764467,0.972464329
HR,e1,f,55,0.299452214,0.722406023
HR,e2,f,55,0.299452214,0.722406023
HR,e3,f,55,0.299452214,0.722406023
HR,e4,f,55,0.299452214,0.722406023
HR,e5,f,55,0.475071182,0.867767088
HR,e6,f,55,0.821563258,0.932138931
HR,e1,m,55,0.532861263,0.848878184
HR,e2,m,55,0.532861263,0.848878184
HR,e3,m,55,0.532861263,0.848878184
HR,e4,m,55,0.532861263,0.848878184
HR,e5,m,55,0.672283029,0.912073023
HR,e6,m,55,0.840795867,0.948181296
HR,e1,f,60,0.120904437,0.602966457
HR,e2,f,60,0.120904437,0.602966457
HR,e3,f,60,0.120904437,0.602966457
HR,e4,f,60,0.120904437,0.602966457
HR,e5,f,60,0.187380599,0.66766474
HR,e6,f,60,0.495651469,0.798278366
HR,e1,m,60,0.276848071,0.693750146
HR,e2,m,60,0.276848071,0.693750146
HR,e3,m,60,0.276848071,0.693750146
HR,e4,m,60,0.276848071,0.693750146
HR,e5,m,60,0.340017891,0.736631593
HR,e6,m,60,0.650981486,0.833440617
HR,e1,f,65,0.043323782,0.115492289
HR,e2,f,65,0.043323782,0.115492289
HR,e3,f,65,0.043323782,0.115492289
HR,e4,f,65,0.043323782,0.115492289
HR,e5,f,65,0.046063549,0.159082405
HR,e6,f,65,0.077981308,0.255672072
HR,e1,m,65,0.079435055,0.232167918
HR,e2,m,65,0.079435055,0.232167918
HR,e3,m,65,0.079435055,0.232167918
HR,e4,m,65,0.079435055,0.232167918
HR,e5,m,65,0.061520303,0.238247291
HR,e6,m,65,0.118884959,0.365426378
HR,e1,f,70,0.024932679,0.033372994
HR,e2,f,70,0.024932679,0.033372994
HR,e3,f,70,0.024932679,0.033372994
HR,e4,f,70,0.024932679,0.033372994
HR,e5,f,70,0.006450138,0.088630474
HR,e6,f,70,0.025350203,0.130024106
HR,e1,m,70,0.059288781,0.104846391
HR,e2,m,70,0.059288781,0.104846391
HR,e3,m,70,0.059288781,0.104846391
HR,e4,m,70,0.059288781,0.104846391
HR,e5,m,70,0.026901333,0.132394402
HR,e6,m,70,0.050149929,0.203497401
HU,e1,f,15,0.027516655,0.443404763
HU,e2,f,15,0.027516655,0.443404763
HU,e3,f,15,0.027516655,0.443404763
HU,e4,f,15,0.027516655,0.443404763
HU,e5,f,15,0.181918745,0.767092184
HU,e6,f,15,0.416652166,1
HU,e1,m,15,0.050820663,0.346183909
HU,e2,m,15,0.050820663,0.346183909
HU,e3,m,15,0.050820663,0.346183909
HU,e4,m,15,0.050820663,0.346183909
HU,e5,m,15,0.266315481,0.731528073
HU,e6,m,15,0.348935953,0.731528073
HU,e1,f,20,0.353765286,0.535710077
HU,e2,f,20,0.353765286,0.535710077
HU,e3,f,20,0.353765286,0.535710077
HU,e4,f,20,0.353765286,0.535710077
HU,e5,f,20,0.376560199,0.759692529
HU,e6,f,20,0.725340456,0.697649304
HU,e1,m,20,0.68219252,0.714002535
HU,e2,m,20,0.68219252,0.714002535
HU,e3,m,20,0.68219252,0.714002535
HU,e4,m,20,0.68219252,0.714002535
HU,e5,m,20,0.506354938,0.807033397
HU,e6,m,20,0.739263336,0.588001503
HU,e1,f,25,0.441301598,0.593883189
HU,e2,f,25,0.441301598,0.593883189
HU,e3,f,25,0.441301598,0.593883189
HU,e4,f,25,0.441301598,0.593883189
HU,e5,f,25,0.682641668,0.848603955
HU,e6,f,25,0.805505864,0.859228037
HU,e1,m,25,0.809143159,0.75950542
HU,e2,m,25,0.809143159,0.75950542
HU,e3,m,25,0.809143159,0.75950542
HU,e4,m,25,0.809143159,0.75950542
HU,e5,m,25,0.89497496,0.931559481
HU,e6,m,25,0.938907078,0.859743896
HU,e1,f,30,0.530120528,0.753691107
HU,e2,f,30,0.530120528,0.753691107
HU,e3,f,30,0.530120528,0.753691107
HU,e4,f,30,0.530120528,0.753691107
HU,e5,f,30,0.705676138,0.91503786
HU,e6,f,30,0.740082484,0.928284899
HU,e1,m,30,0.822040081,0.834653117
HU,e2,m,30,0.822040081,0.834653117
HU,e3,m,30,0.822040081,0.834653117
HU,e4,m,30,0.822040081,0.834653117
HU,e5,m,30,0.957476831,0.950109994
HU,e6,m,30,0.981805448,0.956820986
HU,e1,f,35,0.625946474,0.719896242
HU,e2,f,35,0.625946474,0.719896242
HU,e3,f,35,0.625946474,0.719896242
HU,e4,f,35,0.625946474,0.719896242
HU,e5,f,35,0.780835648,0.912983183
HU,e6,f,35,0.802850079,0.937351353
HU,e1,m,35,0.833787242,0.915884988
HU,e2,m,35,0.833787242,0.915884988
HU,e3,m,35,0.833787242,0.915884988
HU,e4,m,35,0.833787242,0.915884988
HU,e5,m,35,0.959198555,0.957969657
HU,e6,m,35,0.986314833,0.970538919
HU,e1,f,40,0.695032015,0.740746033
HU,e2,f,40,0.695032015,0.740746033
HU,e3,f,40,0.695032015,0.740746033
HU,e4,f,40,0.695032015,0.740746033
HU,e5,f,40,0.879183311,0.894912017
HU,e6,f,40,0.899927381,0.957699838
HU,e1,m,40,0.811979661,0.864867597
HU,e2,m,40,0.811979661,0.864867597
HU,e3,m,40,0.811979661,0.864867597
HU,e4,m,40,0.811979661,0.864867597
HU,e5,m,40,0.96044716,0.962069906
HU,e6,m,40,0.98724001,0.982638661
HU,e1,f,45,0.725440964,0.766627337
HU,e2,f,45,0.725440964,0.766627337
HU,e3,f,45,0.725440964,0.766627337
HU,e4,f,45,0.725440964,0.766627337
HU,e5,f,45,0.895035958,0.900206478
HU,e6,f,45,0.947925041,0.95567956
HU,e1,m,45,0.774317766,0.858912678
HU,e2,m,45,0.774317766,0.858912678
HU,e3,m,45,0.774317766,0.858912678
HU,e4,m,45,0.774317766,0.858912678
HU,e5,m,45,0.927786935,0.95550404
HU,e6,m,45,0.959732107,0.969299384
HU,e1,f,50,0.671917514,0.727647977
HU,e2,f,50,0.671917514,0.727647977
HU,e3,f,50,0.671917514,0.727647977
HU,e4,f,50,0.671917514,0.727647977
HU,e5,f,50,0.853822802,0.898176216
HU,e6,f,50,0.947825772,0.943335721
HU,e1,m,50,0.716614346,0.877024819
HU,e2,m,50,0.716614346,0.877024819
HU,e3,m,50,0.716614346,0.877024819
HU,e4,m,50,0.716614346,0.877024819
HU,e5,m,50,0.897155718,0.931208125
HU,e6,m,50,0.931068998,0.972464329
HU,e1,f,55,0.452385496,0.722406023
HU,e2,f,55,0.452385496,0.722406023
HU,e3,f,55,0.452385496,0.722406023
HU,e4,f,55,0.452385496,0.722406023
HU,e5,f,55,0.669908578,0.867767088
HU,e6,f,55,0.854401536,0.932138931
HU,e1,m,55,0.599888315,0.848878184
HU,e2,m,55,0.599888315,0.848878184
HU,e3,m,55,0.599888315,0.848878184
HU,e4,m,55,0.599888315,0.848878184
HU,e5,m,55,0.803616847,0.912073023
HU,e6,m,55,0.900593164,0.948181296
HU,e1,f,60,0.160524858,0.602966457
HU,e2,f,60,0.160524858,0.602966457
HU,e3,f,60,0.160524858,0.602966457
HU,e4,f,60,0.160524858,0.602966457
HU,e5,f,60,0.211213928,0.66766474
HU,e6,f,60,0.347293828,0.798278366
HU,e1,m,60,0.301716512,0.693750146
HU,e2,m,60,0.301716512,0.693750146
HU,e3,m,60,0.301716512,0.693750146
HU,e4,m,60,0.301716512,0.693750146
HU,e5,m,60,0.470006843,0.736631593
HU,e6,m,60,0.579209891,0.833440617
HU,e1,f,65,0.017822977,0.115492289
HU,e2,f,65,0.017822977,0.115492289
HU,e3,f,65,0.017822977,0.115492289
HU,e4,f,65,0.017822977,0.115492289
HU,e5,f,65,0.041045034,0.159082405
HU,e6,f,65,0.096354462,0.255672072
HU,e1,m,65,0.031655477,0.232167918
HU,e2,m,65,0.031655477,0.232167918
HU,e3,m,65,0.031655477,0.232167918
HU,e4,m,65,0.031655477,0.232167918
HU,e5,m,65,0.067788837,0.238247291
HU,e6,m,65,0.157288229,0.365426378
HU,e1,f,70,0.006383153,0.033372994
HU,e2,f,70,0.006383153,0.033372994
HU,e3,f,70,0.006383153,0.033372994
HU,e4,f,70,0.006383153,0.033372994
HU,e5,f,70,0.018343123,0.088630474
HU,e6,f,70,0.058093392,0.130024106
HU,e1,m,70,0.015365502,0.104846391
HU,e2,m,70,0.015365502,0.104846391
HU,e3,m,70,0.015365502,0.104846391
HU,e4,m,70,0.015365502,0.104846391
HU,e5,m,70,0.032856282,0.132394402
HU,e6,m,70,0.092668653,0.203497401
IE,e1,f,15,0.124229674,0.443404763
IE,e2,f,15,0.124229674,0.443404763
IE,e3,f,15,0.124229674,0.443404763
IE,e4,f,15,0.124229674,0.443404763
IE,e5,f,15,0.499320006,0.767092184
IE,e6,f,15,0.715186894,1
IE,e1,m,15,0.141251985,0.346183909
IE,e2,m,15,0.141251985,0.346183909
IE,e3,m,15,0.141251985,0.346183909
IE,e4,m,15,0.141251985,0.346183909
IE,e5,m,15,0.550118939,0.731528073
IE,e6,m,15,0.670570336,0.731528073
IE,e1,f,20,0.396296955,0.535710077
IE,e2,f,20,0.396296955,0.535710077
IE,e3,f,20,0.396296955,0.535710077
IE,e4,f,20,0.396296955,0.535710077
IE,e5,f,20,0.612685373,0.759692529
IE,e6,f,20,0.831468032,0.697649304
IE,e1,m,20,0.653194659,0.714002535
IE,e2,m,20,0.653194659,0.714002535
IE,e3,m,20,0.653194659,0.714002535
IE,e4,m,20,0.653194659,0.714002535
IE,e5,m,20,0.715536187,0.807033397
IE,e6,m,20,0.862556466,0.588001503
IE,e1,f,25,0.350615665,0.593883189
IE,e2,f,25,0.350615665,0.593883189
IE,e3,f,25,0.350615665,0.593883189
IE,e4,f,25,0.350615665,0.593883189
IE,e5,f,25,0.6982081,0.848603955
IE,e6,f,25,0.859943251,0.859228037
IE,e1,m,25,0.708898394,0.75950542
IE,e2,m,25,0.708898394,0.75950542
IE,e3,m,25,0.708898394,0.75950542
IE,e4,m,25,0.708898394,0.75950542
IE,e5,m,25,0.841247899,0.931559481
IE,e6,m,25,0.90565639,0.859743896
IE,e1,f,30,0.417212424,0.753691107
IE,e2,f,30,0.417212424,0.753691107
IE,e3,f,30,0.417212424,0.753691107
IE,e4,f,30,0.417212424,0.753691107
IE,e5,f,30,0.682376794,0.91503786
IE,e6,f,30,0.853168286,0.928284899
IE,e1,m,30,0.75746568,0.834653117
IE,e2,m,30,0.75746568,0.834653117
IE,e3,m,30,0.75746568,0.834653117
IE,e4,m,30,0.75746568,0.834653117
IE,e5,m,30,0.905745876,0.950109994
IE,e6,m,30,0.946875484,0.956820986
IE,e1,f,35,0.419072759,0.719896242
IE,e2,f,35,0.419072759,0.719896242
IE,e3,f,35,0.419072759,0.719896242
IE,e4,f,35,0.419072759,0.719896242
IE,e5,f,35,0.676173824,0.912983183
IE,e6,f,35,0.838733635,0.937351353
IE,e1,m,35,0.773898594,0.915884988
IE,e2,m,35,0.773898594,0.915884988
IE,e3,m,35,0.773898594,0.915884988
IE,e4,m,35,0.773898594,0.915884988
IE,e5,m,35,0.912768691,0.957969657
IE,e6,m,35,0.957083959,0.970538919
IE,e1,f,40,0.445444678,0.740746033
IE,e2,f,40,0.445444678,0.740746033
IE,e3,f,40,0.445444678,0.740746033
IE,e4,f,40,0.445444678,0.740746033
IE,e5,f,40,0.668360881,0.894912017
IE,e6,f,40,0.823278448,0.957699838
IE,e1,m,40,0.773742301,0.864867597
IE,e2,m,40,0.773742301,0.864867597
IE,e3,m,40,0.773742301,0.864867597
IE,e4,m,40,0.773742301,0.864867597
IE,e5,m,40,0.906374752,0.962069906
IE,e6,m,40,0.951697466,0.982638661
IE,e1,f,45,0.453206697,0.766627337
IE,e2,f,45,0.453206697,0.766627337
IE,e3,f,45,0.453206697,0.766627337
IE,e4,f,45,0.453206697,0.766627337
IE,e5,f,45,0.665032686,0.900206478
IE,e6,f,45,0.810404697,0.95567956
IE,e1,m,45,0.77614464,0.858912678
IE,e2,m,45,0.77614464,0.858912678
IE,e3,m,45,0.77614464,0.858912678
IE,e4,m,45,0.77614464,0.858912678
IE,e5,m,45,0.905632033,0.95550404
IE,e6,m,45,0.945639638,0.969299384
IE,e1,f,50,0.432815291,0.727647977
IE,e2,f,50,0.432815291,0.727647977
IE,e3,f,50,0.432815291,0.727647977
IE,e4,f,50,0.432815291,0.727647977
IE,e5,f,50,0.643336915,0.898176216
IE,e6,f,50,0.808800144,0.943335721
IE,e1,m,50,0.752185741,0.877024819
IE,e2,m,50,0.752185741,0.877024819
IE,e3,m,50,0.752185741,0.877024819
IE,e4,m,50,0.752185741,0.877024819
IE,e5,m,50,0.887027546,0.931208125
IE,e6,m,50,0.928824232,0.972464329
IE,e1,f,55,0.399483362,0.722406023
IE,e2,f,55,0.399483362,0.722406023
IE,e3,f,55,0.399483362,0.722406023
IE,e4,f,55,0.399483362,0.722406023
IE,e5,f,55,0.6112614,0.867767088
IE,e6,f,55,0.733189864,0.932138931
IE,e1,m,55,0.705158339,0.848878184
IE,e2,m,55,0.705158339,0.848878184
IE,e3,m,55,0.705158339,0.848878184
IE,e4,m,55,0.705158339,0.848878184
IE,e5,m,55,0.811948727,0.912073023
IE,e6,m,55,0.858566942,0.948181296
IE,e1,f,60,0.291443316,0.602966457
IE,e2,f,60,0.291443316,0.602966457
IE,e3,f,60,0.291443316,0.602966457
IE,e4,f,60,0.291443316,0.602966457
IE,e5,f,60,0.454351835,0.66766474
IE,e6,f,60,0.536012568,0.798278366
IE,e1,m,60,0.57984717,0.693750146
IE,e2,m,60,0.57984717,0.693750146
IE,e3,m,60,0.57984717,0.693750146
IE,e4,m,60,0.57984717,0.693750146
IE,e5,m,60,0.595490097,0.736631593
IE,e6,m,60,0.65002023,0.833440617
IE,e1,f,65,0.097140748,0.115492289
IE,e2,f,65,0.097140748,0.115492289
IE,e3,f,65,0.097140748,0.115492289
IE,e4,f,65,0.097140748,0.115492289
IE,e5,f,65,0.157453695,0.159082405
IE,e6,f,65,0.184014273,0.255672072
IE,e1,m,65,0.273388339,0.232167918
IE,e2,m,65,0.273388339,0.232167918
IE,e3,m,65,0.273388339,0.232167918
IE,e4,m,65,0.273388339,0.232167918
IE,e5,m,65,0.295261735,0.238247291
IE,e6,m,65,0.272428977,0.365426378
IE,e1,f,70,0.036187899,0.033372994
IE,e2,f,70,0.036187899,0.033372994
IE,e3,f,70,0.036187899,0.033372994
IE,e4,f,70,0.036187899,0.033372994
IE,e5,f,70,0.055626687,0.088630474
IE,e6,f,70,0.077868717,0.130024106
IE,e1,m,70,0.155498819,0.104846391
IE,e2,m,70,0.155498819,0.104846391
IE,e3,m,70,0.155498819,0.104846391
IE,e4,m,70,0.155498819,0.104846391
IE,e5,m,70,0.145687777,0.132394402
IE,e6,m,70,0.138585398,0.203497401
IN,e1,f,15,0.06088129,0.443404763
IN,e2,f,15,0.06088129,0.443404763
IN,e3,f,15,0.06088129,0.443404763
IN,e4,f,15,0.06088129,0.443404763
IN,e5,f,15,0.031568795,0.767092184
IN,e6,f,15,0.104685744,1
IN,e1,m,15,0.371050817,0.346183909
IN,e2,m,15,0.371050817,0.346183909
IN,e3,m,15,0.371050817,0.346183909
IN,e4,m,15,0.371050817,0.346183909
IN,e5,m,15,0.100895528,0.731528073
IN,e6,m,15,0.281793553,0.731528073
IN,e1,f,20,0.14794136,0.535710077
IN,e2,f,20,0.14794136,0.535710077
IN,e3,f,20,0.14794136,0.535710077
IN,e4,f,20,0.14794136,0.535710077
IN,e5,f,20,0.103274145,0.759692529
IN,e6,f,20,0.305035934,0.697649304
IN,e1,m,20,0.934417275,0.714002535
IN,e2,m,20,0.934417275,0.714002535
IN,e3,m,20,0.934417275,0.714002535
IN,e4,m,20,0.934417275,0.714002535
IN,e5,m,20,0.509949408,0.807033397
IN,e6,m,20,0.611519092,0.588001503
IN,e1,f,25,0.219300615,0.593883189
IN,e2,f,25,0.219300615,0.593883189
IN,e3,f,25,0.219300615,0.593883189
IN,e4,f,25,0.219300615,0.593883189
IN,e5,f,25,0.195076772,0.848603955
IN,e6,f,25,0.364314625,0.859228037
IN,e1,m,25,0.965770351,0.75950542
IN,e2,m,25,0.965770351,0.75950542
IN,e3,m,25,0.965770351,0.75950542
IN,e4,m,25,0.965770351,0.75950542
IN,e5,m,25,0.938646707,0.931559481
IN,e6,m,25,0.893027985,0.859743896
IN,e1,f,30,0.271920196,0.753691107
IN,e2,f,30,0.271920196,0.753691107
IN,e3,f,30,0.271920196,0.753691107
IN,e4,f,30,0.271920196,0.753691107
IN,e5,f,30,0.203831842,0.91503786
IN,e6,f,30,0.373091093,0.928284899
IN,e1,m,30,0.98429936,0.834653117
IN,e2,m,30,0.98429936,0.834653117
IN,e3,m,30,0.98429936,0.834653117
IN,e4,m,30,0.98429936,0.834653117
IN,e5,m,30,0.986344937,0.950109994
IN,e6,m,30,0.978132922,0.956820986
IN,e1,f,35,0.305340405,0.719896242
IN,e2,f,35,0.305340405,0.719896242
IN,e3,f,35,0.305340405,0.719896242
IN,e4,f,35,0.305340405,0.719896242
IN,e5,f,35,0.250714728,0.912983183
IN,e6,f,35,0.37967969,0.937351353
IN,e1,m,35,0.985491786,0.915884988
IN,e2,m,35,0.985491786,0.915884988
IN,e3,m,35,0.985491786,0.915884988
IN,e4,m,35,0.985491786,0.915884988
IN,e5,m,35,0.993749041,0.957969657
IN,e6,m,35,0.987942592,0.970538919
IN,e1,f,40,0.313157733,0.740746033
IN,e2,f,40,0.313157733,0.740746033
IN,e3,f,40,0.313157733,0.740746033
IN,e4,f,40,0.313157733,0.740746033
IN,e5,f,40,0.236649241,0.894912017
IN,e6,f,40,0.379288101,0.957699838
IN,e1,m,40,0.982000092,0.864867597
IN,e2,m,40,0.982000092,0.864867597
IN,e3,m,40,0.982000092,0.864867597
IN,e4,m,40,0.982000092,0.864867597
IN,e5,m,40,0.986555431,0.962069906
IN,e6,m,40,0.985385716,0.982638661
IN,e1,f,45,0.308218899,0.766627337
IN,e2,f,45,0.308218899,0.766627337
IN,e3,f,45,0.308218899,0.766627337
IN,e4,f,45,0.308218899,0.766627337
IN,e5,f,45,0.210901817,0.900206478
IN,e6,f,45,0.408086436,0.95567956
IN,e1,m,45,0.972844374,0.858912678
IN,e2,m,45,0.972844374,0.858912678
IN,e3,m,45,0.972844374,0.858912678
IN,e4,m,45,0.972844374,0.858912678
IN,e5,m,45,0.977483025,0.95550404
IN,e6,m,45,0.983035929,0.969299384
IN,e1,f,50,0.286412852,0.727647977
IN,e2,f,50,0.286412852,0.727647977
IN,e3,f,50,0.286412852,0.727647977
IN,e4,f,50,0.286412852,0.727647977
IN,e5,f,50,0.19436439,0.898176216
IN,e6,f,50,0.397926069,0.943335721
IN,e1,m,50,0.94015899,0.877024819
IN,e2,m,50,0.94015899,0.877024819
IN,e3,m,50,0.94015899,0.877024819
IN,e4,m,50,0.94015899,0.877024819
IN,e5,m,50,0.952225812,0.931208125
IN,e6,m,50,0.965226492,0.972464329
IN,e1,f,55,0.233274907,0.722406023
IN,e2,f,55,0.233274907,0.722406023
IN,e3,f,55,0.233274907,0.722406023
IN,e4,f,55,0.233274907,0.722406023
IN,e5,f,55,0.163010919,0.867767088
IN,e6,f,55,0.274681501,0.932138931
IN,e1,m,55,0.891657123,0.848878184
IN,e2,m,55,0.891657123,0.848878184
IN,e3,m,55,0.891657123,0.848878184
IN,e4,m,55,0.891657123,0.848878184
IN,e5,m,55,0.895055233,0.912073023
IN,e6,m,55,0.877744801,0.948181296
IN,e1,f,60,0.153000504,0.602966457
IN,e2,f,60,0.153000504,0.602966457
IN,e3,f,60,0.153000504,0.602966457
IN,e4,f,60,0.153000504,0.602966457
IN,e5,f,60,0.06928987,0.66766474
IN,e6,f,60,0.064003059,0.798278366
IN,e1,m,60,0.723291668,0.693750146
IN,e2,m,60,0.723291668,0.693750146
IN,e3,m,60,0.723291668,0.693750146
IN,e4,m,60,0.723291668,0.693750146
IN,e5,m,60,0.531185378,0.736631593
IN,e6,m,60,0.386322752,0.833440617
IN,e1,f,65,0.111724857,0.115492289
IN,e2,f,65,0.111724857,0.115492289
IN,e3,f,65,0.111724857,0.115492289
IN,e4,f,65,0.111724857,0.115492289
IN,e5,f,65,0.058747759,0.159082405
IN,e6,f,65,0.02968372,0.255672072
IN,e1,m,65,0.526791029,0.232167918
IN,e2,m,65,0.526791029,0.232167918
IN,e3,m,65,0.526791029,0.232167918
IN,e4,m,65,0.526791029,0.232167918
IN,e5,m,65,0.445955895,0.238247291
IN,e6,m,65,0.23173695,0.365426378
IN,e1,f,70,0.04609427,0.033372994
IN,e2,f,70,0.04609427,0.033372994
IN,e3,f,70,0.04609427,0.033372994
IN,e4,f,70,0.04609427,0.033372994
IN,e5,f,70,0.001868837,0.088630474
IN,e6,f,70,0.013547391,0.130024106
IN,e1,m,70,0.328138942,0.104846391
IN,e2,m,70,0.328138942,0.104846391
IN,e3,m,70,0.328138942,0.104846391
IN,e4,m,70,0.328138942,0.104846391
IN,e5,m,70,0.264453077,0.132394402
IN,e6,m,70,0.163462912,0.203497401
IR,e1,f,15,0.082181,0.443404763
IR,e2,f,15,0.082181,0.443404763
IR,e3,f,15,0.050245,0.443404763
IR,e4,f,15,0.063417,0.443404763
IR,e5,f,15,0.063417,0.767092184
IR,e6,f,15,0.289676,1
IR,e1,m,15,0.495049,0.346183909
IR,e2,m,15,0.495049,0.346183909
IR,e3,m,15,0.280764,0.346183909
IR,e4,m,15,0.174355,0.346183909
IR,e5,m,15,0.174355,0.731528073
IR,e6,m,15,0.25756,0.731528073
IR,e1,f,20,0.086614,0.535710077
IR,e2,f,20,0.086614,0.535710077
IR,e3,f,20,0.09081,0.535710077
IR,e4,f,20,0.122068,0.535710077
IR,e5,f,20,0.122068,0.759692529
IR,e6,f,20,0.470738,0.697649304
IR,e1,m,20,0.775405,0.714002535
IR,e2,m,20,0.775405,0.714002535
IR,e3,m,20,0.870681,0.714002535
IR,e4,m,20,0.51821,0.714002535
IR,e5,m,20,0.51821,0.807033397
IR,e6,m,20,0.695111,0.588001503
IR,e1,f,25,0.077415,0.593883189
IR,e2,f,25,0.077415,0.593883189
IR,e3,f,25,0.080923,0.593883189
IR,e4,f,25,0.153841,0.593883189
IR,e5,f,25,0.153841,0.848603955
IR,e6,f,25,0.514641,0.859228037
IR,e1,m,25,0.848759,0.75950542
IR,e2,m,25,0.848759,0.75950542
IR,e3,m,25,0.945616,0.75950542
IR,e4,m,25,0.861454,0.75950542
IR,e5,m,25,0.861454,0.931559481
IR,e6,m,25,0.86992,0.859743896
IR,e1,f,30,0.064723,0.753691107
IR,e2,f,30,0.064723,0.753691107
IR,e3,f,30,0.074914,0.753691107
IR,e4,f,30,0.156451,0.753691107
IR,e5,f,30,0.156451,0.91503786
IR,e6,f,30,0.54854,0.928284899
IR,e1,m,30,0.880872,0.834653117
IR,e2,m,30,0.880872,0.834653117
IR,e3,m,30,0.954467,0.834653117
IR,e4,m,30,0.95065,0.834653117
IR,e5,m,30,0.95065,0.950109994
IR,e6,m,30,0.96523,0.956820986
IR,e1,f,35,0.063737,0.719896242
IR,e2,f,35,0.063737,0.719896242
IR,e3,f,35,0.069875,0.719896242
IR,e4,f,35,0.166473,0.719896242
IR,e5,f,35,0.166473,0.912983183
IR,e6,f,35,0.637683,0.937351353
IR,e1,m,35,0.908305,0.915884988
IR,e2,m,35,0.908305,0.915884988
IR,e3,m,35,0.959842,0.915884988
IR,e4,m,35,0.967885,0.915884988
IR,e5,m,35,0.967885,0.957969657
IR,e6,m,35,0.982596,0.970538919
IR,e1,f,40,0.059881,0.740746033
IR,e2,f,40,0.059881,0.740746033
IR,e3,f,40,0.057276,0.740746033
IR,e4,f,40,0.167313,0.740746033
IR,e5,f,40,0.167313,0.894912017
IR,e6,f,40,0.711356,0.957699838
IR,e1,m,40,0.905032,0.864867597
IR,e2,m,40,0.905032,0.864867597
IR,e3,m,40,0.935374,0.864867597
IR,e4,m,40,0.937737,0.864867597
IR,e5,m,40,0.937737,0.962069906
IR,e6,m,40,0.969324,0.982638661
IR,e1,f,45,0.054934,0.766627337
IR,e2,f,45,0.054934,0.766627337
IR,e3,f,45,0.0531,0.766627337
IR,e4,f,45,0.13209,0.766627337
IR,e5,f,45,0.13209,0.900206478
IR,e6,f,45,0.615271,0.95567956
IR,e1,m,45,0.872076,0.858912678
IR,e2,m,45,0.872076,0.858912678
IR,e3,m,45,0.875197,0.858912678
IR,e4,m,45,0.857706,0.858912678
IR,e5,m,45,0.857706,0.95550404
